id_execucao,id_cenario,grupo,patologia,n_holders,distribuicao,parametro_dist,n_candidatos,tamanho_comite,turnout,n_aprovacoes,n_blocos,frac_proxy,tam_cartel,orcamento_suborno,frac_exchange,frac_colludida,n_rodadas,vantagem_incumbencia,reinveste_recompensa,metrica,camada,media,ic95,n_runs,seed_base
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,eleito,0.552734,0.121471,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,produzido,0.552734,0.121471,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,stake,0.534921,0.064023,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,eleito,0.534921,0.064023,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,produzido,0.534921,0.064023,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,stake,6.295238,0.572001,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,eleito,6.295238,0.572001,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,produzido,6.295238,0.572001,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,stake,0.240635,0.045708,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,eleito,0.240635,0.045708,30,42
20260703-002116,111,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,produzido,0.240635,0.045708,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,stake,0.377778,0.138214,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,eleito,0.377778,0.138214,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,produzido,0.377778,0.138214,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,stake,0.811111,0.069107,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,eleito,0.811111,0.069107,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,produzido,0.811111,0.069107,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,stake,1.811111,0.069107,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,eleito,1.811111,0.069107,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,produzido,1.811111,0.069107,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,stake,0.594444,0.034553,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,eleito,0.594444,0.034553,30,42
20260703-002116,112,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,produzido,0.594444,0.034553,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,stake,0.351587,0.125313,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,eleito,0.351587,0.125313,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,produzido,0.351587,0.125313,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,stake,0.709524,0.068651,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,eleito,0.709524,0.068651,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,produzido,0.709524,0.068651,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,stake,4.079365,0.254773,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,eleito,4.079365,0.254773,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,produzido,4.079365,0.254773,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,stake,0.321587,0.046313,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,eleito,0.321587,0.046313,30,42
20260703-002116,113,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,produzido,0.321587,0.046313,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,stake,0.337213,0.121951,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,eleito,0.337213,0.121951,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,produzido,0.337213,0.121951,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,persistencia,stake,0.665079,0.064923,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,persistencia,eleito,0.665079,0.064923,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,persistencia,produzido,0.665079,0.064923,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,permanencia_media,stake,7.561905,0.585889,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,permanencia_media,eleito,7.561905,0.585889,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,permanencia_media,produzido,7.561905,0.585889,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,diversidade,stake,0.209841,0.045015,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,diversidade,eleito,0.209841,0.045015,30,42
20260703-002116,114,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,diversidade,produzido,0.209841,0.045015,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,rotatividade,stake,0.31746,0.134944,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,rotatividade,eleito,0.31746,0.134944,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,rotatividade,produzido,0.31746,0.134944,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,persistencia,stake,0.84127,0.067472,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,persistencia,eleito,0.84127,0.067472,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,persistencia,produzido,0.84127,0.067472,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,permanencia_media,stake,1.84127,0.067472,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,permanencia_media,eleito,1.84127,0.067472,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,permanencia_media,produzido,1.84127,0.067472,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,diversidade,stake,0.579365,0.033736,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,diversidade,eleito,0.579365,0.033736,30,42
20260703-002116,115,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,1.0,0.0,diversidade,produzido,0.579365,0.033736,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,rotatividade,stake,0.255556,0.115896,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,rotatividade,eleito,0.255556,0.115896,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,rotatividade,produzido,0.255556,0.115896,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,persistencia,stake,0.774603,0.069892,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,persistencia,eleito,0.774603,0.069892,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,persistencia,produzido,0.774603,0.069892,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,permanencia_media,stake,4.326984,0.247816,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,permanencia_media,eleito,4.326984,0.247816,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,permanencia_media,produzido,4.326984,0.247816,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,diversidade,stake,0.295238,0.044028,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,diversidade,eleito,0.295238,0.044028,30,42
20260703-002116,116,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,1.0,0.0,diversidade,produzido,0.295238,0.044028,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,rotatividade,stake,0.238448,0.111921,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,rotatividade,eleito,0.238448,0.111921,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,rotatividade,produzido,0.238448,0.111921,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,persistencia,stake,0.733333,0.068833,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,persistencia,eleito,0.733333,0.068833,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,persistencia,produzido,0.733333,0.068833,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,permanencia_media,stake,8.266667,0.595049,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,permanencia_media,eleito,8.266667,0.595049,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,permanencia_media,produzido,8.266667,0.595049,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,diversidade,stake,0.187619,0.042035,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,diversidade,eleito,0.187619,0.042035,30,42
20260703-002116,117,G11,entrincheiramento,500,pareto,1.16,2000,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,1.0,0.0,diversidade,produzido,0.187619,0.042035,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,rotatividade,stake,0.728395,0.075483,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,rotatividade,eleito,0.728395,0.075483,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,rotatividade,produzido,0.728395,0.075483,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,stake,0.635802,0.037742,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,eleito,0.635802,0.037742,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,persistencia,produzido,0.635802,0.037742,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,stake,1.635802,0.037742,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,eleito,1.635802,0.037742,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,permanencia_media,produzido,1.635802,0.037742,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,stake,0.682099,0.018871,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,eleito,0.682099,0.018871,30,42
20260703-002116,118,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.0,0.0,diversidade,produzido,0.682099,0.018871,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,stake,0.733951,0.063585,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,eleito,0.733951,0.063585,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,rotatividade,produzido,0.733951,0.063585,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,stake,0.49321,0.036316,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,eleito,0.49321,0.036316,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,persistencia,produzido,0.49321,0.036316,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,stake,3.192593,0.140085,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,eleito,3.192593,0.140085,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,permanencia_media,produzido,3.192593,0.140085,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,stake,0.41716,0.022222,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,eleito,0.41716,0.022222,30,42
20260703-002116,119,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,diversidade,produzido,0.41716,0.022222,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,stake,0.728532,0.06321,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,eleito,0.728532,0.06321,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,rotatividade,produzido,0.728532,0.06321,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,stake,0.446914,0.03595,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,eleito,0.446914,0.03595,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,persistencia,produzido,0.446914,0.03595,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,stake,5.57037,0.330828,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,eleito,5.57037,0.330828,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,permanencia_media,produzido,5.57037,0.330828,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,stake,0.288642,0.022232,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,eleito,0.288642,0.022232,30,42
20260703-002116,120,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,diversidade,produzido,0.288642,0.022232,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,stake,0.559259,0.078783,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,eleito,0.559259,0.078783,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,rotatividade,produzido,0.559259,0.078783,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,stake,0.72037,0.039391,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,eleito,0.72037,0.039391,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,persistencia,produzido,0.72037,0.039391,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,stake,1.72037,0.039391,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,eleito,1.72037,0.039391,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,permanencia_media,produzido,1.72037,0.039391,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,stake,0.639815,0.019696,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,eleito,0.639815,0.019696,30,42
20260703-002116,121,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,2,0.5,0.0,diversidade,produzido,0.639815,0.019696,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,stake,0.526235,0.066377,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,eleito,0.526235,0.066377,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,rotatividade,produzido,0.526235,0.066377,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,stake,0.598765,0.039314,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,eleito,0.598765,0.039314,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,persistencia,produzido,0.598765,0.039314,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,stake,3.669753,0.147453,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,eleito,3.669753,0.147453,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,permanencia_media,produzido,3.669753,0.147453,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,stake,0.37679,0.023637,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,eleito,0.37679,0.023637,30,42
20260703-002116,122,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.5,0.0,diversidade,produzido,0.37679,0.023637,30,42
20260703-002116,123,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,stake,0.514266,0.063616,30,42
20260703-002116,123,G11,entrincheiramento,500,pareto,1.16,2000,54,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.5,0.0,rotatividade,eleito,0.514266,0.063616,30,42
